title,time,init,link
"""Tự hào nông dân Việt biết sáng chế nhưng không thể linh động""",10/04/2018 16:42,Bất kỳ ai cũng phải chấp hành quy trình đăng ký sở hữu trí tuệ nghiêm ngặt...,http://vneconomy.vn/tu-hao-nong-dan-viet-biet-sang-che-nhung-khong-the-linh-dong-20180410133030018.htm
Vụ vỡ đường dây tiền ảo 15.000 tỷ: Các luật sư nói gì?,10/04/2018 16:32,Nhiều luật sư đã lên tiếng sau vụ người dân tố công ty Modern Tech đã lừa đảo chiếm đoạt 15.000 tỷ đồng bằng hình thức huy động vốn qua phát hành tiền ảo...,http://vneconomy.vn/vu-vo-duong-day-tien-ao-15000-ty-cac-luat-su-noi-gi-20180410101546827.htm
Hà Nội đề nghị có cơ chế đặc thù làm 3 đường sắt đô thị,10/04/2018 15:50,"Theo quy hoạch giao thông vận tải Hà Nội đến năm 2030, tầm nhìn đến năm 2050, thành phố sẽ xây dựng 10 tuyến đường sắt đô thị...",http://vneconomy.vn/ha-noi-de-nghi-co-co-che-dac-thu-lam-3-duong-sat-do-thi-20180410144816428.htm
Tạm đình chỉ cán bộ hải quan Hải Phòng sau vụ bê bối,10/04/2018 14:09,"Cục Hải quan Thành phố Hải Phòng tạm đình chỉ ngay các cán bộ công chức hải quan có liên quan, đồng thời làm rõ, xử lý, kỷ luật tập thể, cá nhân có sai phạm...",http://vneconomy.vn/tam-dinh-chi-can-bo-hai-quan-hai-phong-sau-vu-be-boi-20180410133617487.htm
D’. Le Pont D’or - Hoàng Cầu đạt chuẩn an toàn phòng cháy chữa cháy,13/04/2018 08:44,"Ngày 11/4/2018, Công an phòng cháy chữa cháy số 2 đã tiến hành kiểm tra hệ thống tiêu chuẩn phòng cháy chữa cháy tại tòa tháp D'. Le Pont D'or - Hoàng Cầu...",http://vneconomy.vn/d-le-pont-dor-hoang-cau-dat-chuan-an-toan-phong-chay-chua-chay-20180413081333246.htm
"Yêu cầu hạn chế tối đa xây nhà thấp tầng khu ""ngoại ô"" Hà Nội",13/04/2018 08:39,"Góp phần giảm tải dân số trong khu vực nội đô lịch sử từ 1,26 triệu dân xuống còn 0,8 triệu dân của Hà Nội...",http://vneconomy.vn/yeu-cau-han-che-toi-da-xay-nha-thap-tang-khu-ngoai-o-ha-noi-20180413083404983.htm
Mở bán đợt hai đô thị Dragon Village khu Đông Sài Gòn,12/04/2018 16:20,"Ngày 14/4 tới đây, Công ty Phú Long sẽ tổ chức sự kiện ""Hành trình trải nghiệm giá trị sống tại Dragon City và mở bán đợt 2 khu đô thị Dragon Village""...",http://vneconomy.vn/mo-ban-dot-hai-do-thi-dragon-village-khu-dong-sai-gon-20180412081414557.htm
"Mua Eco Dream, trải nghiệm du lịch châu Âu",12/04/2018 16:00,"Đặt mua thành công căn hộ Eco Dream trong tháng 4/2018, khách hàng sẽ có cơ hội sở hữu chuyến du lịch châu Âu trị giá 70 triệu đồng...",http://vneconomy.vn/mua-eco-dream-trai-nghiem-du-lich-chau-au-2018041218510456.htm
"Thanh tra và xử nghiêm vi phạm đất đai tại Phú Quốc, Vân Đồn, Vân Phong",12/04/2018 14:44,"Bộ Xây dựng đề nghị tổ chức thanh tra và xử lý nghiêm các trường hợp vi phạm pháp luật về đất đai, pháp luật về kinh doanh bất động sản và pháp luật có liên quan theo thẩm quyền...",http://vneconomy.vn/thanh-tra-va-xu-nghiem-vi-pham-dat-dai-tai-phu-quoc-van-don-van-phong-20180412143943717.htm
"Du lịch Quy Nhơn phát triển, thị trường bất động sản thêm sức hút",12/04/2018 14:23,Đóng góp chung vào sự sôi động vốn có của thị trường cũng như tạo tiền đề để Quy Nhơn đón đầu xu hướng là sự ra đời dự án khu đô thị An Nhơn Green Park...,http://vneconomy.vn/du-lich-quy-nhon-phat-trien-thi-truong-bat-dong-san-them-suc-hut-20180412114913311.htm
"Phòng cháy thành ""vũ khí"" cạnh tranh mới của các dự án chung cư",12/04/2018 10:41,Vụ cháy chung cư Carina Plaza tại Tp.HCM mới đây sẽ ảnh hưởng không nhỏ đến tâm lý của người mua nhà...,http://vneconomy.vn/phong-chay-thanh-vu-khi-canh-tranh-moi-cua-cac-du-an-chung-cu-20180412084053448.htm
Địa ốc Hà Nội và Tp.HCM giảm cả giá lẫn thanh khoản,12/04/2018 10:38,Thanh khoản và giá bán nhà đất tại Hà Nội và Tp.HCM bất ngờ sụt giảm trong 3 tháng đầu năm nay...,http://vneconomy.vn/dia-oc-ha-noi-va-tphcm-giam-ca-gia-lan-thanh-khoan-20180412064448167.htm
"Chung cư sắp bàn giao, tiện ích đồng bộ đang hút khách",12/04/2018 09:53,Việc chọn mua căn hộ tại những dự án đang bàn giao được coi là lựa chọn an toàn hơn cho người mua nhà...,http://vneconomy.vn/chung-cu-sap-ban-giao-tien-ich-dong-bo-dang-hut-khach-20180412080851401.htm
Dragon Fairy Nha Trang: Dòng căn hộ Hometel tiên phong tại Việt Nam,12/04/2018 08:00,"Tài sản sở hữu vĩnh viễn, kênh đầu tư sinh lợi cao và ngôi nhà thứ hai lý tưởng là những thế mạnh tạo nên sức bật lớn cho Dragon Fairy trên thị trường bất động sản nghỉ dưỡng...",http://vneconomy.vn/dragon-fairy-nha-trang-dong-can-ho-hometel-tien-phong-tai-viet-nam-20180411222708384.htm
"Kenton Node - dự án tự chữa cháy, thiết kế đảm bảo tiêu chuẩn cao về an toàn",12/04/2018 08:00,Dự án Kenton Node có lượng nước dự trữ lớn khi giáp sông Rạch Đĩa và nội khu dự án có hồ bơi rộng 2000m2 với sức chứa 25.000m3 nước...,http://vneconomy.vn/kenton-node-du-an-tu-chua-chay-thiet-ke-dam-bao-tieu-chuan-cao-ve-an-toan-20180411221912414.htm
VIB sẽ niêm yết cổ phiếu trên HOSE ngay trong năm 2018,30/03/2018 10:11,"VIB đã tổ chức thành công đại hội đồng cổ đông thường niên năm 2018 với sự tham gia của các cổ đông đại diện cho trên 486 triệu cổ phiếu, chiếm trên 91,7% số cổ phần có quyền biểu quyết của VIB...",http://vneconomy.vn/vib-se-niem-yet-co-phieu-tren-hose-ngay-trong-nam-2018-20180330082240954.htm
Lợi nhuận ngân hàng khởi động ấn tượng đầu năm 2018,30/03/2018 08:04,Nhiều ngân hàng thương mại ước tính đạt lợi nhuận tốt trong quý 1/2018...,http://vneconomy.vn/loi-nhuan-ngan-hang-khoi-dong-an-tuong-dau-nam-2018-20180330052320666.htm
Thặng dư ngân sách quý 1 đạt trên 6.000 tỷ đồng,29/03/2018 14:35,"Theo báo cáo của Tổng cục Thống kê, trong quý 1/2018, thu ngân sách đạt cao hơn mức chi, giúp thặng dư trên 6.000 tỷ đồng...",http://vneconomy.vn/thang-du-ngan-sach-quy-1-dat-tren-6000-ty-dong-20180329112104744.htm
"Giá vàng sụt mạnh, USD tự do giữ đà tăng",29/03/2018 11:44,"Từ cuối tuần trước tới nay, giá USD tự do đã tăng khoảng 40 đồng...",http://vneconomy.vn/gia-vang-sut-manh-usd-tu-do-giu-da-tang-20180329113321777.htm
"Cựu nhà báo biến ý tưởng thức thời thành startup 3,4 tỷ USD",05/04/2018 11:23,"Ra đời năm 2015, startup chia sẻ xe đạp Mobike hiện được định giá 3,4 tỷ USD trong thương vụ đình đám, mang về hơn 1 tỷ USD cho người sáng lập và nhà đầu tư...",http://vneconomy.vn/cuu-nha-bao-bien-y-tuong-thuc-thoi-thanh-startup-34-ty-usd-2018040511010485.htm
"Kiểm toán Nhà nước truy thu 2.500 tỷ, Sabeco nói cổ đông sẽ quyết định",05/04/2018 07:50,Đại hội đồng cổ đông chưa phê duyệt quyết định phân chia cổ tức cho Bộ Công Thương và các cổ đông khác như xuất của Kiểm toán Nhà nước...,http://vneconomy.vn/kiem-toan-nha-nuoc-truy-thu-2500-ty-sabeco-noi-co-dong-se-quyet-dinh-2018040418291149.htm
"EVN, TKV góp ý đề xuất dẫn vốn Trung Quốc đầu tư nhiệt điện của Geleximco",04/04/2018 20:38,Liên doanh Geleximco - HUI muốn đầu tư nhà máy nhiệt điện than không cần bảo lãnh Chỉnh phủ về vốn vay...,http://vneconomy.vn/evn-tkv-gop-y-de-xuat-dan-von-trung-quoc-dau-tu-nhiet-dien-cua-geleximco-20180404170450576.htm
"IPO thành công, người sáng lập Spotify ""bỏ túi"" gần 6 tỷ USD",04/04/2018 17:45,"Spotify hiện là dịch vụ âm nhạc trực tuyến lớn nhất thế giới, có mặt tại 61 quốc gia với 159 triệu người dùng hàng tháng và 71 triệu tài khoản trả phí ...",http://vneconomy.vn/ipo-thanh-cong-nguoi-sang-lap-spotify-bo-tui-gan-6-ty-usd-20180404102118321.htm
Tình hình đầu tư nước ngoài quý 1/2018 qua các con số,04/04/2018 15:36,"Riêng trong quý 1/2018, vốn thực hiện của các dự án đầu tư trực tiếp nước ngoài ước đạt 3,88tỷ USD, tăng 7,2% so với cùng kỳ năm 2017...",http://vneconomy.vn/tinh-hinh-dau-tu-nuoc-ngoai-quy-1-2018-qua-cac-con-so-20180404110056702.htm
"""Amazon Hàn Quốc"" được định giá 5 tỷ USD",04/04/2018 14:51,Coupang có thể là lý do khiến Amazon chưa đặt chân vào Hàn Quốc dù đang có kế hoạch tấn công thị trường châu Á...,http://vneconomy.vn/amazon-han-quoc-duoc-dinh-gia-5-ty-usd-20180403093954714.htm
Từ phục vụ bàn thành chủ chuỗi 2.000 nhà hàng ăn nhanh trên toàn cầu,04/04/2018 07:25,"Không kinh doanh nhượng quyền, Panda Express hiện có hơn 27.000 nhân viên trên toàn cầu ...",http://vneconomy.vn/tu-phuc-vu-ban-thanh-chu-chuoi-2000-nha-hang-an-nhanh-tren-toan-cau-20180403111639719.htm
Startup công nghệ Malaysia cho phép đổi rác lấy vàng,02/04/2018 15:28,"500 máy tự động sẽ được triển khai trên khắp Malaysia trong năm nay, cho phép người dân đổi chai nhựa, nhôm có thể tái chế thành điểm thưởng trong ví điện tử, rồi sau đó đổi sang vàng...",http://vneconomy.vn/startup-cong-nghe-malaysia-cho-phep-doi-rac-lay-vang-20180402110050901.htm
Lãi 200 triệu USD chỉ sau 8 tháng mở sàn giao dịch tiền ảo,31/03/2018 11:13,"Ra đời vào tháng 7/2017, Binance hiện giao dịch khoảng 1,7 tỷ USD mỗi ngày, là sàn tiền ảo lớn nhất thế giới...",http://vneconomy.vn/lai-200-trieu-usd-chi-sau-8-thang-mo-san-giao-dich-tien-ao-20180330104559985.htm
Chính phủ lập Quỹ bảo lãnh tín dụng cho doanh nghiệp nhỏ và vừa,31/03/2018 07:11,Quỹ bảo lãnh tín dụng hoạt động theo mô hình Công ty trách nhiệm hữu hạn một thành viên do Nhà nước nắm giữ 100% vốn điều lệ...,http://vneconomy.vn/chinh-phu-lap-quy-bao-lanh-tin-dung-cho-doanh-nghiep-nho-va-vua-2018033107092658.htm
Bamboo Airways rầm rộ chiêu mộ nhân sự,08/04/2018 16:43,"Bamboo Airways thông báo tuyển dụng gần 600 vị trí ở nhiều lĩnh vực khác nhau, từ an ninh, kỹ thuật, dịch vụ, khai thác, bảo dưỡng, phi công, tiếp viên...",http://vneconomy.vn/bamboo-airways-ram-ro-chieu-mo-nhan-su-20180408164309699.htm
"Mỗi ngày, Việt Nam chi 2,15 triệu USD nhập thuốc trừ sâu",07/04/2018 18:45,"Nguồn nhập khẩu thuốc trừ sâu và nguyên liệu chủ yếu là từ Trung Quốc, chiếm tới 54,2% tổng giá trị của mặt hàng này...",http://vneconomy.vn/moi-ngay-viet-nam-chi-215-trieu-usd-nhap-thuoc-tru-sau-20180407133043576.htm
"Tín dụng tăng đều, cung tiền tăng cao",29/03/2018 11:10,"Tăng trưởng tín dụng giữ nhịp khá đều những tháng đầu năm, cung tiền có hướng tăng cao...",http://vneconomy.vn/tin-dung-tang-deu-cung-tien-tang-cao-20180329104241369.htm
Thủ tướng đặt yêu cầu tăng vốn ngân hàng quốc doanh,28/03/2018 16:53,Quy mô vốn thấp hơn nhiều so với yêu cầu và mức vốn bình quân của các ngân hàng trong khu vực...,http://vneconomy.vn/thu-tuong-dat-yeu-cau-tang-von-ngan-hang-quoc-doanh-2018032816272431.htm
"Lãi suất VND liên ngân hàng rơi sâu, tỷ giá USD/VND lên cao",28/03/2018 16:12,"Giá USD tiếp tục tăng lên, trong khi lãi suất VND rơi sâu sau một tháng qua...",http://vneconomy.vn/lai-suat-vnd-lien-ngan-hang-roi-sau-ty-gia-usd-vnd-len-cao-20180328160718437.htm
"""Đã thu hồi lượng lớn"" trong thiệt hại 1.440 tỷ tại Vietcombank Tây Đô",28/03/2018 15:36,Vụ việc gây thiệt hại hơn 1.440 tỷ đồng tại Vietcombank Tây Đô xẩy ra giai đoạn 2010 - 2014...,http://vneconomy.vn/da-thu-hoi-luong-lon-trong-thiet-hai-1440-ty-tai-vietcombank-tay-do-20180328153610639.htm
"Giá vàng miếng tuột mốc 37 triệu đồng/lượng, USD tự do tăng thêm",28/03/2018 11:29,"So với giá vàng thế giới quy đổi, giá vàng miếng SJC bán lẻ sáng nay rẻ hơn khoảng 50.000-80.000 đồng/lượng...",http://vneconomy.vn/gia-vang-mieng-tuot-moc-37-trieu-dong-luong-usd-tu-do-tang-them-20180328111517157.htm
MB hoàn thành vượt mức kế hoạch kinh doanh năm 2017,27/03/2018 18:00,Ngân hàng Thương mại Cổ phần Quân đội (MB) vừa công bố báo cáo tài chính hợp nhất sau kiểm toán 2017...,http://vneconomy.vn/mb-hoan-thanh-vuot-muc-ke-hoach-kinh-doanh-nam-2017-20180327155138549.htm
VietinBank cung ứng dịch vụ kết nối khách hàng trên nền tảng số hóa,27/03/2018 13:56,VietinBank chính thức thông báo về thỏa thuận hợp tác với công ty Fintech Opportunity Network (ON) cung ứng dịch vụ kết nối khách hàng trên nền tảng số hóa...,http://vneconomy.vn/vietinbank-cung-ung-dich-vu-ket-noi-khach-hang-tren-nen-tang-so-hoa-20180327083442141.htm
Xóa bỏ nhiều nội dung tại dự thảo Luật quản lý thuế,27/03/2018 13:24,"Đề xuất xóa nợ thuế cho người nộp thuế ngừng kinh doanh, giải thể quá 5 năm thay vì 10 năm như hiện nay của Bộ Tài chính bị bác bỏ...",http://vneconomy.vn/xoa-bo-nhieu-noi-dung-tai-du-thao-luat-quan-ly-thue-2018032712341273.htm
"Giá vàng, USD tự do và ngân hàng cùng đi lên",27/03/2018 11:19,"Giá vàng trong nước biến động đáng kể mấy ngày gần đây, phá vỡ xu hướng lình xình kéo dài từ đầu tháng...",http://vneconomy.vn/gia-vang-usd-tu-do-va-ngan-hang-cung-di-len-20180327110024859.htm
Bộ Tài chính xem xét ưu đãi thuế cho ôtô nội địa,27/03/2018 10:56,"Bộ Tài chính hứa sẽ phối hợp với các bộ, ngành nghiên cứu và báo cáo cấp thẩm quyền xem xét về việc bãi bỏ thuế tiêu thụ đặc biệt phần giá trị sản xuất trong nước cho ôtô...",http://vneconomy.vn/bo-tai-chinh-xem-xet-uu-dai-thue-cho-oto-noi-dia-20180327102929891.htm
"Ngân hàng Nhà nước không chủ trì việc khấu trừ tiền thuế Google, Facebook",26/03/2018 16:20,Bộ Tài chính đề nghị Ngân hàng Nhà nước nghiên cứu yêu cầu các dịch vụ xuyên biên giới khi thanh toán phải thanh toán qua cổng thanh toán nội địa...,http://vneconomy.vn/ngan-hang-nha-nuoc-khong-chu-tri-viec-khau-tru-tien-thue-google-facebook-2018032616205846.htm
Nhiều bộ ngành lo ngại về đề xuất trao quyền điều tra cho ngành thuế,26/03/2018 11:54,"Theo Dự luật, Bộ Tài chính đề xuất trao cho cơ quan thuế chức năng điều tra thuế, thay vì phải chuyển hồ sơ các vụ việc sang cơ quan công an...",http://vneconomy.vn/nhieu-bo-nganh-lo-ngai-ve-de-xuat-trao-quyen-dieu-tra-cho-nganh-thue-20180326115452757.htm
Giá vàng miếng chạm 37 triệu đồng/lượng,26/03/2018 11:20,"Từ chỗ đắt hơn, vàng miếng SJC sáng nay rẻ hơn vàng thế giới khoảng 50.000 đồng/lượng...",http://vneconomy.vn/gia-vang-mieng-cham-37-trieu-dong-luong-20180326111046635.htm
Câu hỏi lớn trong mùa đại hội đồng cổ đông ngân hàng,26/03/2018 06:59,Nhiều ngân hàng đã mạnh dạn đặt chỉ tiêu lợi nhuận cao trong điều kiện cơ bản hạn hẹp...,http://vneconomy.vn/cau-hoi-lon-trong-mua-dai-hoi-dong-co-dong-ngan-hang-20180326005940513.htm
"Ông Nguyễn Đức Hưởng nghỉ, lượng lớn cổ phần LienVietPostBank sẽ thế nào?",25/03/2018 16:58,Ông Nguyễn Đức Hưởng và người có liên quan đang sở hữu lượng lớn cổ phần LienVietPostBank...,http://vneconomy.vn/ong-nguyen-duc-huong-nghi-luong-lon-co-phan-lienvietpostbank-se-the-nao-20180325165514789.htm
"Khách mất tiền, sếp nhà băng khuyên khách không xâm phạm quyền lợi Eximbank",25/03/2018 00:36,Eximbank cho rằng không thể tự ý giải quyết các vấn đề có liên quan đến vụ án theo ý chí riêng của mình khi chưa có bản án có hiệu lực pháp luật của toà án...,http://vneconomy.vn/khach-mat-tien-sep-nha-bang-khuyen-khach-khong-xam-pham-quyen-loi-eximbank-20180324225641941.htm
Sếp quỹ đầu cơ lớn nhất thế giới lo xảy ra chiến tranh thương mại,12/04/2018 08:45,"Tỷ phú Ray Dalio, nhà sáng lập quỹ đầu cơ Bridgewater Associates, lo ngại về lập trường đối nghịch của ông Trump với Trung Quốc...",http://vneconomy.vn/sep-quy-dau-co-lon-nhat-the-gioi-lo-xay-ra-chien-tranh-thuong-mai-20180411192853312.htm
