title,time,init,link,paraContainKeyword
"Bộ Tài chính đề xuất đánh thuế tài sản với nhà trên 700 triệu, ôtô giá trên 1,5 tỷ",13/04/2018 18:12,"Các đối tượng bị đề xuất đánh thuế tài sản là đất, nhà ở và du thuyền, tàu bay, ôtô...",http://vneconomy.vn/bo-tai-chinh-de-xuat-danh-thue-tai-san-voi-nha-tren-700-trieu-oto-gia-tren-15-ty-20180413172632669.htm,"Bộ Tài chính cho biết, theo kinh nghiệm quốc tế, thuế tài sản là một loại thuế ra đời sớm trong hệ thống thuế của đa số các quốc gia trên thế giới, đặc biệt là ở các quốc gia có nền kinh tế thị trường phát triển. "
"Sụt theo thế giới, giá vàng trong nước tuột mốc 37 triệu đồng/lượng",13/04/2018 12:08,Giá vàng thế giới sụt mạnh trong phiên giao dịch ngày thứ Năm trong bối cảnh căng thẳng Syria dịu đi...,http://vneconomy.vn/sut-theo-the-gioi-gia-vang-trong-nuoc-tuot-moc-37-trieu-dong-luong-20180413113557214.htm,"Lúc gần 11h trưa nay (13/4), giá vàng miếng SJC tại thị trường Hà Nội theo niêm yết của Tập đoàn DOJI là 36,81 triệu đồng/lượng (mua vào) và 36,91 triệu đồng/lượng (bán ra). So với cùng thời điểm hôm qua, giá vàng SJC tại doanh nghiệp này hiện giảm khoảng 100.000 đồng/lượng."
Đánh thuế nhà trên 700 triệu: Nhà có giá trị lớn sẽ phải nộp thuế rất cao,15/04/2018 22:06,"Đại diện Bộ Tài chính cho biết, nhiều nhà ở vị trí đắc địa thì phải nộp thuế rất cao vì đắc địa thì bản thân đất đã sinh lời lớn...",http://vneconomy.vn/danh-thue-nha-tren-700-trieu-nha-co-gia-tri-lon-se-phai-nop-thue-rat-cao-20180414162142385.htm,"Việc tính giá trị của đất làm căn cứ tính thuế tài sản cũng không tính theo giá thị trường mà dựa trên bảng giá đất do UBND các tỉnh, thành phố cung cấp hàng năm."
"Giá vàng miếng giữ mốc 37 triệu đồng/lượng, giá USD tự do giảm",16/04/2018 11:28,Giá vàng trong nước đang được hỗ trợ bởi xu hướng tăng của giá vàng quốc tế trong bối cảnh có nhiều bất ổn...,http://vneconomy.vn/gia-vang-mieng-giu-moc-37-trieu-dong-luong-gia-usd-tu-do-giam-20180416112041118.htm,"Lúc gần 11h trưa nay, Tập đoàn DOJI niêm yết giá vàng SJC cho thị trường Hà Nội ở mức 36,95 triệu đồng/lượng (mua vào) và 37,06 triệu đồng/lượng (bán ra), giảm tương ứng 20.000 đồng/lượng và 60.000 đồng/lượng so với cùng thời điểm hôm qua."
Sắp có trái phiếu tiền đồng Việt Nam trên thị trường quốc tế?,16/04/2018 08:26,Các đầu mối đang nghiên cứu đề xuất phát hành trái phiếu quốc tế gắn với tiền đồng...,http://vneconomy.vn/sap-co-trai-phieu-tien-dong-viet-nam-tren-thi-truong-quoc-te-20180416043712401.htm,"Và lần này, đầu mối IFC tiếp tục có những trao đổi, thảo luận về những tác động, ảnh hưởng đến thị trường ngoại hối cũng như tới hoạt động điều hành chính sách tiền tệ của Ngân hàng Nhà nước, xoay quanh đề xuất hướng đi trên."
M&A ngân hàng đang có sự chuyển dịch,17/04/2018 10:06,Các định chế tài chính quốc tế lớn bắt đầu tham gia đầu tư vào cổ phiếu của ngân hàng nội...,http://vneconomy.vn/ma-ngan-hang-dang-co-su-chuyen-dich-20180416234015337.htm,"Ngoài ra, các ngân hàng nội đang trong cuộc đua tăng vốn để chuẩn bị cho Basle 2, các ngân hàng ngoại sẽ có cơ hội cung cấp các giải pháp tiếp cận thị trường vốn quốc tế cho các ngân hàng nội. "
"Quý 1, Ngân hàng Quân đội báo lãi trước thuế 1.746 tỷ đồng",17/04/2018 10:29,"Theo báo cáo tài chính quý 1/2018 của MB, doanh thu hoạt động riêng của ngân hàng đạt 3.679 tỷ đồng, đóng góp đến 28% lợi nhuận mục tiêu trong 2018...",http://vneconomy.vn/quy-1-ngan-hang-quan-doi-bao-lai-truoc-thue-1746-ty-dong-2018041710272809.htm,"Trên thị trường chứng khoán, cổ phiếu MBB tăng trưởng liên tục với khối lượng giao dịch bình quân cổ phiếu MBB được duy trì khá tốt, trung bình đạt 7 triệu cổ phiếu/phiên trong năm 2018, gấp 2 lần so với năm 2017."
"Ba ""giấy thông hành"" cho hiện tượng TPBank",18/04/2018 08:47,Một ngân hàng 3 không đã lột xác hoàn toàn đến độ có thể gây hoài nghi về kết quả...,http://vneconomy.vn/ba-giay-thong-hanh-cho-hien-tuong-tpbank-20180418082811978.htm,"Cái không thứ nhất là không có chiến lược cụ thể; không có bộ máy đúng nghĩa và đúng yêu cầu của một tổ chức tín dụng cần phải có, ngay cả bộ phận tối quan trọng là quản trị rủi ro; định vị là ngân hàng điện tử nhưng lại thiếu nền tảng, không có sản phẩm cạnh tranh được trên thị trường."
Chứng khoán chiều 16/4: Khởi nghĩa thất bại,16/04/2018 16:49,Thị trường bất ngờ tăng rực lên trong khoảng 50 phút đầu phiên chiều nay nhưng sau đó lại rơi mạnh xuống...,http://vneconomy.vn/chung-khoan-chieu-16-4-khoi-nghia-that-bai-20180416164716556.htm,"Nhà đầu tư nước ngoài hôm nay tăng mua ròng trên cơ sở giảm  bán. Cụ thể, tổng giá trị mua trên thị trường cổ phiếu đạt 882,9 tỷ đồng, giảm 5%  so với phiên trước. Tổng giá trị bán ra giảm 12%, đạt 797,4 tỷ đồng."
Lệch pha báo cáo tài chính: Do chế tài chưa đủ sức răn đe?,16/04/2018 19:45,"Chênh lệch số liệu báo cáo tài chính trước và sau kiểm toán dù khách quan hay chủ quan cũng ảnh hưởng đến thị trường, tâm lý nhà đầu tư...",http://vneconomy.vn/lech-pha-bao-cao-tai-chinh-do-che-tai-chua-du-suc-ran-de-20180416115650744.htm,Lợi nhuận doanh nghiệp quay ngoắt 180 độ gây quan ngại trên thị trường và ảnh hưởng đến niềm tin của nhà đầu tư đến thị trường chứng khoán nói chung và doanh nghiệp đó nói riêng.
Chứng khoán sáng 17/4: Nhóm ngân hàng không đảo nổi xu hướng,17/04/2018 12:11,Nhiều thông tin tốt liên quan đến cổ phiếu ngân hàng đã giúp nhóm này đồng loạt tăng sớm ngay đầu phiên...,http://vneconomy.vn/chung-khoan-sang-17-4-nhom-ngan-hang-khong-dao-noi-xu-huong-20180417120432932.htm,"Thanh khoản thị trường lại tiếp tục sụt giảm thêm nữa. Tổng  giá trị khớp lệnh hai sàn sáng nay chỉ là 2.674,6 tỷ đồng, giảm gần 4% so với  sáng hôm qua. Cũng phải tính đến ROS sáng nay tăng 66% giao dịch nên nếu trừ đi  cổ phiếu này thì toàn thị trường giảm 7% thanh khoản."
"Nhận định chứng khoán ngày 17/4: ""Phục hồi, nhưng khó bền vững""",16/04/2018 23:27,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 17/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-17-4-phuc-hoi-nhung-kho-ben-vung-20180416230214245.htm,"""Áp lực bán đã suy giảm trong phiên ngày hôm nay. Mặc dù vậy, dòng tiền bắt đáy vẫn chưa hoạt động thực sự tích cực do nhà đầu tư lo ngại các yếu tố rủi ro còn tiềm ẩn. Xu hướng điều chỉnh nhẹ, thanh khoản thấp và phân hóa của thị trường nhiều khả năng sẽ là xu hướng chủ đạo trong các phiên sắp tới""."
Blog chứng khoán: Kéo giá không lùa được tiền vào,16/04/2018 16:54,"Thị trường bắt đầu thiếu tiền trầm trọng khi người cầm tiền chấp nhận từ chối cơ hội vì không biết đó là cơ hội thật sự, hay cạm bẫy...",http://vneconomy.vn/blog-chung-khoan-keo-gia-khong-lua-duoc-tien-vao-20180416164911478.htm,"Thị trường tiếp tục vận động một cách tự nhiên trên cơ sở  cung cầu nội tại mà không bị ảnh hưởng từ bên ngoài. Cuối tuần rồi cuộc tấn công ở Syria  chỉ nổ ra có 60 phút, sau đó chỉ còn bắn nhau bằng ""gió"". Nếu thị trường có phản  ứng ngược gì thì chính là lúc này."
Blog chứng khoán: Phục hồi kỹ thuật,17/04/2018 17:05,Với diễn biến mới thì có khả năng thị trường sẽ đi vào nhịp hồi ngắn...,http://vneconomy.vn/blog-chung-khoan-phuc-hoi-ky-thuat-20180417164854386.htm,"Tuy nhiên thị trường là vậy, luôn có các diễn biến ngoài tầm  dự kiến. Hôm nay cổ phiếu ngân hàng làm được điều tích cực là kích hoạt tâm lý  bắt đáy trên diện rộng. Hệ số tăng/giảm tích cực xác nhận diễn biến phục hồi diễn  ra phổ biến."
Đề xuất đánh thuế tài sản: “Tại sao là 700 triệu mà không phải 7 tỷ?”,16/04/2018 17:30,Chuyên gia kinh tế Phạm Chi Lan nêu quan điểm về dự thảo dự án Luật thuế tài sản mà Bộ Tài chính vừa công bố...,http://vneconomy.vn/de-xuat-danh-thue-tai-san-tai-sao-la-700-trieu-ma-khong-phai-7-ty-20180416173049791.htm,"Bên cạnh đó, cách tính thuế nhà đất cũng còn bất cập. Cơ quan soạn thảo chỉ nói cách đánh thuế sẽ dựa trên giá do Nhà nước quy định hoặc giá theo thị trường. Tuy nhiên, một ngôi nhà mới xây thì đắt, nhưng 10 năm sau sẽ xuống cấp thì giá tính thuế sẽ thế nào?"
"Nhận định chứng khoán ngày 18/4: ""Hướng đến ngưỡng gần nhất 1.160""",17/04/2018 22:32,VnEconomy giới thiệu nhận định và khuyến nghị đầu tư của một số công ty chứng khoán về diễn biến thị trường ngày 18/4/2018...,http://vneconomy.vn/nhan-dinh-chung-khoan-ngay-18-4-huong-den-nguong-gan-nhat-1160-20180417205142837.htm,"""Mặc dù thị trường hồi phục nhẹ, tuy nhiên thanh khoản sụt giảm xuống mức thấp cho thấy tâm lý nhà đầu tư chưa thực sự tích cực. Đà tăng điểm trong phiên hôm nay chủ yếu nhờ áp lực bán đã giảm mạnh so với các phiên trước. Xu hướng lình xình, đi ngang và phân hóa được dự đoán sẽ còn tiếp diễn""."
Có gì ở căn hộ Detox & Healthy đầu tiên tại Việt Nam?,17/04/2018 07:48,"Dòng sản phẩm này sở hữu không gian sống như resort, cùng những tiện ích có tác dụng phục hồi năng lượng và chăm sóc sắc đẹp...",http://vneconomy.vn/co-gi-o-can-ho-detox-healthy-dau-tien-tai-viet-nam-20180416195619713.htm,"Công ty Hưng Lộc Phát vừa công bố ra thị trường tổ hợp căn hộ ""Detox & Healthy"" đầu tiên tại Việt Nam. Dòng sản phẩm này sở hữu không gian sống như resort, cùng những tiện ích triệu ""đô"" có tác dụng thanh lọc cơ thể, phục hồi năng lượng và chăm sóc sắc đẹp."
Bất động sản nghỉ dưỡng có thương hiệu hút nhà đầu tư,17/04/2018 08:00,"Đầu quý 2/2018, thị trường bất động sản nghỉ dưỡng tiếp tục ghi nhận lượng cung lớn với đa dạng các loại hình đầu tư...",http://vneconomy.vn/bat-dong-san-nghi-duong-co-thuong-hieu-hut-nha-dau-tu-20180416183124932.htm,"Với mục tiêu đưa du lịch trở thành ngành kinh tế mũi nhọn, trong vài năm trở lại đây, các địa phương có thế mạnh về du lịch như Nha Trang, Đà Nẵng, Phú Quốc,... đang có sự chuyển mình mạnh mẽ. Điều này đã dẫn đến sự phát triển tất yếu của thị trường bất động sản du lịch."
Lợi thế giúp bất động sản nghỉ dưỡng Nha Trang có sức hút hơn Đà Nẵng,17/04/2018 08:02,"Ngay trong quý 1/2018, thị trường bất động sản Nha Trang đã đón hàng loạt dự án được ra mắt...",http://vneconomy.vn/loi-the-giup-bat-dong-san-nghi-duong-nha-trang-co-suc-hut-hon-da-nang-20180416222752948.htm,"Theo báo cáo của Tổng cục Du  lịch, năm 2017, ngành du lịch Việt Nam có bước tiến ngoạn mục khi đón gần 13  triệu khách quốc tế và phục vụ hơn 73 triệu lượt khách nội địa.  Trong tất cả thị trường, giới đầu tư thường đặt sự chú ý vào Đà Nẵng với con số  6,6 triệu lượt khách."
D’. Le Pont D’or Hoàng Cầu nhận giải “Dự án nhà ở đáng sống nhất”,17/04/2018 14:30,"D'. Le Pont D'or vừa được vinh danh trong hạng mục ""Khu nhà ở đáng sống nhất"" tại lễ trao giải - giải thưởng quốc gia bất động sản Việt Nam 2018...",http://vneconomy.vn/d-le-pont-dor-hoang-cau-nhan-giai-du-an-nha-o-dang-song-nhat-20180417111328153.htm,"Giải thưởng Quốc gia Bất động sản Việt Nam do Hiệp hội Bất động sản Việt Nam, phối hợp với Cục quản lý nhà và thị trường Bất động sản - Bộ Xây dựng và Trung tâm tin tức VTV24 - Đài truyền hình Việt Nam tổ chức, dưới sự chỉ đạo, bảo trợ của Ban Chỉ đạo Trung ương về chính sách nhà ở và thị trường bất động sản và Bộ Xây dựng."
"D’. El Dorado I thi công đạt tiến độ, chính thức ký hợp đồng mua bán",18/04/2018 08:00,D'. El Dorado I là một trong số ít dự án nhận được sự quan tâm lớn của thị trường trong thời gian vừa qua...,http://vneconomy.vn/d-el-dorado-i-thi-cong-dat-tien-do-chinh-thuc-ky-hop-dong-mua-ban-20180417103349605.htm,"Với D'. El Dorado I, Tân Hoàng Minh lại càng quan tâm đến yếu tố này hơn bởi chúng tôi biết rằng, có rất nhiều khách hàng đã đặt cọc giữ chỗ từ khi dự án mới ra mắt thị trường hồi cuối năm 2017 đang nóng lòng muốn được ký hợp đồng mua bán để có thể an tâm với việc sở hữu ngôi nhà của mình trong tương lai""."
Trung Quốc bất ngờ có thâm hụt thương mại,13/04/2018 16:38,"Tuy nhiên, thặng dư thương mại của Trung Quốc với Mỹ vẫn tăng mạnh...",http://vneconomy.vn/trung-quoc-bat-ngo-co-tham-hut-thuong-mai-20180413155140529.htm,"Hoạt động xuất nhập khẩu của Trung Quốc đã có sự khởi đầu mạnh mẽ cho năm 2018, sau khi phục hồi vững vàng trong năm 2017, nhờ nhu cầu mạnh của cả thị trường trong và ngoài nước. Trong cả quý 1, xuất khẩu của Trung Quốc tăng 14,1%, nhập khẩu tăng 18,9% so với cùng kỳ năm trước."
Condotel - tiến độ dự án đảm bảo lợi nhuận cho nhà đầu tư,18/04/2018 11:02,Tập đoàn CEO cũng đang chứng tỏ ưu thế với hàng loạt dự án bất động sản nghỉ dưỡng quy mô lớn nhưng luôn đảm bảo tiến độ và chất lượng...,http://vneconomy.vn/condotel-tien-do-du-an-dam-bao-loi-nhuan-cho-nha-dau-tu-20180418091810792.htm,"""Chiến lược ra hàng muộn hơn các dự án khác ở Phú Quốc không chỉ cho phép Tập đoàn CEO và các đối tác phát triển dự án lắng nghe tín hiệu của thị trường để hoàn thiện sản phẩm. Những dấu hiệu tích cực nửa đầu năm 2018 khiến chúng tôi rất tự tin trong đợt bán hàng tiếp theo trong tháng 4 này"", đại diện chủ đầu tư cho biết."
